z1,x2,x3,x4,x5,x6,a1,a2
1.37069414168129,1.16300869974787,1.18938050172098,3.60779895658645,2.46510754405788,0.655440383590758,3,0
-0.020437590763025,0.130507780994335,0.286436908017404,3.52301213283163,0.360051874925425,1.93227131283822,4,0
0.029023928873448,0.00221253184401925,0.0937149249322572,-0.999078266585908,2.29711150231564,1.90202070019188,4,1
-0.925690565852555,-1.21715666509446,-0.260470055932473,-0.694817821927917,3.50025556191697,2.26123988056991,3,1
-0.163853688236342,-0.489230459915629,0.405922725198503,-0.8123739108111,-0.125948307529051,3.46741900385773,3,0
-0.157068955917105,-0.254033500761711,1.32434893393593,-0.369111034227619,3.93516268191539,2.07474153107944,3,1
-0.492657785464326,-0.390721922888924,-0.734439200401522,-1.05312799590936,3.92824706602925,0.830745332832349,5,1
-0.0846128835182374,-0.437742356038659,-0.968194398590149,-2.00059297786995,3.76033318682241,2.21613756381442,1,1
1.56299929472727,1.73188843057739,-0.604475662895715,0.487379780757976,4.73957360830729,0.165352486489529,5,1
0.746908607335582,0.53804057661483,1.22534695942714,0.536176815996687,4.23026939753676,1.9753019697124,3,1
-1.0836445640922,-1.10320213451922,-0.457655293205341,0.701987028904154,-0.410154360033946,0.285785837297547,2,0
0.131883276697524,0.394466733853621,0.676430974052138,2.5720514493131,-1.24808902513308,0.984684058423054,3,0
-0.327294413060839,0.427272704163613,0.321062806430031,0.336267579148339,0.477779713656839,0.403890235349536,2,0
1.30789068556839,1.91816235981888,-1.36414204424017,-1.6239440973652,5.68835218245388,0.254841190981095,3,1
0.767121077691282,0.484983643548485,-0.979509174517607,1.65078529387865,4.33100684240065,0.992040635975909,1,1
-0.159966217586764,-0.142832476506142,0.330811010119802,2.31437361259444,2.04099042740524,0.0526581205859773,5,0
0.346445195107529,0.82229195278274,-0.610750514722793,-3.8839710970801,0.430682136493564,0.378002306353697,4,0
0.625292337935525,0.94806204946472,-0.816477343680454,0.0316455879803021,-0.431943545915287,1.50449560201707,1,0
-0.271640292081139,-0.379851023349085,-1.59400525298638,-1.21992134227873,4.27566307500905,1.09328099941358,1,1
0.682085221283163,0.526179967437828,0.316308636510413,0.159814965948109,-0.217192541487751,0.904437076258373,5,0
-0.774946117518597,-0.893685856220626,1.06751066716786,0.503283980376428,5.68151587052025,0.0931292860768735,4,1
-0.945459008310725,-0.803812418333093,-0.134951375691748,-0.277779074458111,1.9125004024043,0.0813486121905096,4,1
-0.26281053944395,-0.990710428802974,-0.103794105224878,-0.0903004131432088,0.90128912088177,0.810167438817649,3,0
0.38237238277318,-0.0772770818171093,-0.600783800655294,-0.198638578831885,0.395533783707415,0.0960046836130757,3,0
1.44024238608086,1.60819189317889,-0.380895566538772,-0.323271932720546,2.50080879948337,2.60978992084477,3,0
0.511678783134468,0.552852826550662,-0.135202900648468,0.58814054004663,5.5664180633475,0.837119949804069,5,1
0.763660145105296,0.959060216253029,-0.340699492252437,-0.785498571642756,4.6567010683474,0.0944353515876208,5,1
-1.48102510885782,-1.62093495442689,-0.775260400584881,0.324333735269846,2.62771684069354,0.425051802784367,4,1
-0.277968835617812,-0.161128306652978,0.411960035436819,-0.530793535867986,-0.0574786746150286,0.0194065373293214,5,0
1.47202718438245,1.58159904756573,0.912834011536573,3.80942098991604,5.05314089498248,1.09730757582457,4,1
-0.0227449053882647,-0.353927466412791,-0.933593242438168,1.46152281056447,3.53357359665201,4.83758961011596,2,1
0.561168940848824,0.655626503366529,0.445178846685347,3.91094219266749,4.67287564999631,0.479535780381411,5,1
-0.858749148093341,-0.259701473261265,0.431567056139835,2.08403643256496,-0.269338576388389,0.302139343693852,4,0
-0.516965889705815,-0.521210638491319,-0.018596750710439,2.77424319319024,2.13776348662376,0.0421904567629099,1,1
0.167140033260537,0.356965179941526,-0.484904276489417,0.691580056393049,3.40622865270826,3.62559830324197,4,1
-0.235782148943276,-0.545641819826788,-0.467312344178665,-3.0098138111135,4.28799776883584,0.62008032342419,5,1
1.2399563035867,1.77701555413525,0.311297727245334,-0.579190097698082,2.19397661289604,1.05066207047076,5,0
-0.375675500896119,-0.290156002725915,-1.79220083341808,-2.03100193193869,3.91208469282393,0.0750777320936322,1,1
-0.898674047187118,-1.32976370716585,-1.28073075483926,-2.79296879496142,-0.783634417568424,0.835157525683654,3,0
0.966900473845471,0.968236797695566,-1.86682756239189,-3.21346160523708,5.15798025637325,1.36154163158954,2,1
0.431890210424528,0.388318959204169,-0.0497011863668831,-1.90308867796393,2.37584072728405,0.690486773848534,3,0
-0.599678552496776,-0.851550586477735,2.15465387589162,0.277213774368286,0.233712342265694,0.780468282247794,1,0
0.148482831476274,0.0907252974338725,-0.500435579446215,-1.43156772355322,3.06254991676165,1.52266979581656,3,1
1.39532323633909,1.45233601102243,1.06459970198456,-1.26399252019665,0.827703008649842,0.422932895831764,5,0
-1.45447012823646,-1.62699607102282,-0.0967553608344103,1.30594358311663,4.7663070501643,3.22061169875746,5,1
-0.722454476915783,-0.656304132866972,0.148813158036843,1.47800769185494,-1.02417302282043,1.06921255211802,2,0
1.11106505634049,1.54890080007948,0.00489844295743699,0.171662024629676,3.08113397783358,2.0727126597518,2,1
0.139152983683432,0.156726029266597,-0.156854919904549,0.204743940952335,-1.70510108755244,0.308543605264276,2,0
-1.78057262360955,-1.73668848530248,-0.331003457148982,0.129021324732253,3.95974733278182,2.99285338057165,1,1
-0.304978801822158,0.0569335515859972,-2.22603713470163,-5.95771221829278,3.94157396105754,2.18472682113264,1,1
-0.520931653363439,-0.703115516339634,-0.214703437309555,-1.92016088338908,1.97092247731231,1.59715749501231,1,1
1.59449850844479,1.86197799796605,-1.34258597309309,-0.412209599130972,0.106128663026865,0.564144869800657,1,0
-0.414597289419238,-0.617826035837517,1.02931241539603,1.85636463885083,3.8697740561878,0.159964687312477,1,1
1.4354827803643,1.47003146356864,1.3990085546072,3.2985236815193,2.94782729360527,1.86284088642961,1,1
-1.25527307793344,-1.10332269760981,-1.59724509517555,0.449565039015248,1.34117816195498,0.524006180465221,2,1
0.0726248355725808,-0.0585192960693638,-1.54074590258617,-2.73936549930844,2.92485108457004,0.735298525551842,4,1
-0.0631274768181451,-0.272675407420293,0.521316608238853,-2.42428876118711,-0.146661549226913,1.92288211165907,5,0
-0.264908684075318,-0.0958627847359647,-0.402849405287007,-1.25337402813659,0.758760842694754,0.00286643863048272,2,0
-1.01121737089808,-0.962589714628991,-1.84796799939629,0.568949330542871,3.26669453251474,1.74647159493508,1,1
-1.97964254580277,-1.99271115134811,0.60743889875508,-2.20971524489627,3.2797155490422,0.194064863957465,1,1
0.6871915574274,0.69572735877456,0.887793510136283,1.92183534800595,4.07080670422172,0.17206184566021,5,1
-0.492454361284284,-0.40439457528426,-0.373707101780769,1.07010163398149,-0.456212870476528,0.0295678284697817,2,0
1.00997439731841,0.793657565017087,-1.38343556560348,0.585036880864682,-0.124946022956821,0.144477465189993,4,0
0.368307388136788,0.70476080542397,-0.249934449268826,3.62800666553575,0.159814997853622,1.07840921926869,5,0
1.41394572384567,1.5963086176433,-1.38429864882385,-2.26034411985106,4.46750029615688,0.788916017818165,4,1
-0.0381954551568179,-0.0579082062338192,-1.33850075611762,-1.55120886883503,-0.202382806294913,0.628941429313272,1,0
-0.00987612401935981,-0.184112964618739,-0.346530858798436,0.200923346576908,1.35484030146948,0.448774001095444,4,0
1.29011378465666,1.11925320687563,-0.147624027048246,-0.766641997938883,6.2571985163025,0.490018681623042,5,1
0.791412656044599,1.22823970638354,-1.09074554624531,-2.58028074924615,5.77779417875197,0.214693184942007,3,1
0.0864845716147608,-0.0903117300561968,0.950250737142397,0.244772558407599,1.14096949393021,0.192731050308794,3,0
-1.06851037008504,-0.825271938430153,0.363410301477178,3.46120335266019,-1.78888446725713,2.38121811618507,2,0
-0.576090389596606,-0.931756306946363,1.24927355155985,-0.292644807711212,3.39470725389391,0.0139442627535164,3,1
-0.910862147913196,-0.946527819694571,0.0518223288426896,0.974835710377881,0.672165629749163,1.26254649921776,2,0
0.964306216639798,0.739432029069836,0.0902845934227082,-1.97889746122379,5.10160872757276,0.0658900206908584,4,1
-0.53732683871977,-0.924848417179031,1.6022752033419,2.36823861314946,3.12400790883761,2.39660215342649,2,1
0.902321277549002,0.970087100256548,-0.849576598358718,0.456791320159771,0.813089690522141,0.0130199230505993,2,0
-0.274380123536461,-0.15763416808083,-1.14688343212022,-2.21251137244567,4.82689862058449,0.394308080896735,4,1
-0.403056564038705,-0.967242011185237,0.565154473864853,0.781746208181674,4.17372325267969,0.01628686953336,2,1
-0.109965226090463,-0.123007598577328,1.63138363810786,-0.472900846129853,1.56208505567481,0.0142577266298851,4,0
-0.961902226465304,-1.07639569760769,-1.4417289683522,-3.25627497562652,5.04662203152699,2.03916977710071,1,1
1.80982673058902,1.7186767994152,-0.320318063491652,0.529857697516085,3.00401283830575,1.88292912757936,3,0
-1.25032984086849,-1.62897098140321,0.25299197084016,1.03973737273173,4.34021472071252,1.1565343895507,1,1
-0.616485626352361,-0.0892734314669132,-1.71709617811784,-1.71242872149499,-0.406535852469191,0.786544759618324,4,0
-0.85666368561093,-0.744500220963048,0.359462359488094,-0.536187743252112,3.54380109098175,0.479184972587973,1,1
0.209187179882618,0.305893837132705,0.414649818808901,1.56815968831628,1.53758363193048,2.25697533214901,1,0
-0.525242285844143,-0.674800815427038,-0.400205176757245,2.61552434404567,3.31761852472428,0.940201930950058,4,1
-1.02056929618857,-1.04771619084463,1.0213100462429,-0.959620674691203,3.5814697805708,1.13320919160298,2,1
-0.617875461659172,-1.33726379601529,-0.0659768517567881,-1.84368763143095,4.35080428586644,0.889565532577971,2,1
0.812652152239515,0.995280375523935,-0.192594765795391,3.4114495832674,1.48014846654193,1.26261636703731,2,0
-1.51741920442363,-1.56524139182434,0.143351401708688,-0.46417675739134,3.78526864553353,2.03300973764601,2,1
0.117028647622691,0.112659355899718,-0.868168593792447,-1.27179213608458,0.500502287216885,1.93338566031495,2,0
-0.155481018843039,-0.117282025732961,-0.22368400591035,0.702554869950822,3.74540479581125,0.935740389224622,1,1
1.48285100912211,1.17474452064852,0.607760871111582,1.0889385292457,4.37841028713231,1.20319730318607,1,1
-0.627236597582533,-0.559373906983962,0.369086084985876,3.01478189333939,-1.66493441777445,0.298096642829478,1,0
-0.435386145322558,-0.263729608995256,0.670289890136792,1.01395140474393,4.22446586693467,1.46044640793445,2,1
-1.20874848321069,-0.730963064625887,-0.38938532434505,-0.383781034730639,-0.889645104996251,0.743732286575151,4,0
1.85278174403513,1.90223867354794,-0.382902563986912,-1.83453427633187,2.87131905734637,0.009059127420187,5,1
-0.443036669819335,0.0796520829271894,-0.525927962270765,3.0055038078452,4.59634109242977,1.59381802951112,4,1
-1.81173410902849,-1.89200819070642,-1.70325989283211,-0.69492486854812,-1.61783754124733,1.36713541574301,4,0
0.620936757161809,1.06774574689084,0.422050786293937,-0.555492505978974,3.63246132579955,0.097086766269058,2,1
-0.262592585321974,-0.00297108098871829,1.42258641499579,2.10517937034637,1.34463620292696,0.924552386460636,2,0
-0.307045091554801,-0.699343241142358,-0.617678588187738,-2.15119385618653,-0.184238058366753,0.507351080421358,3,0
-0.883294847471004,-0.509713306060226,0.837144833236151,2.66424800302603,3.78855325550326,0.511270136572421,5,1
0.788430565231805,0.769040112751997,-0.894466276289287,-3.63171068829356,5.45325701663948,1.64967164070705,5,1
-0.585586738902072,-0.889458542888975,0.20643377518476,3.44016965084117,1.40694461485841,0.271720623131841,2,0
-1.43082333830663,-1.50473510814335,2.88058045061404,3.97175777287098,4.37205392425072,0.0134261212041503,2,1
-1.08344174344651,-0.640116717422558,1.89605233257714,-1.05625904142265,0.807913820019394,0.112982285674661,4,0
-0.491154849587085,-1.08555366829239,0.0989169084543573,-1.00109058067756,3.38582345744631,0.647752445191145,2,1
0.349793986279772,0.208743550297862,-0.972989374798694,-0.358246428439576,1.13048621564055,2.30211839626048,4,0
0.275145967531863,-0.00295715030480626,-0.540650522941604,-1.10217114564322,5.46589766732873,4.41652332593627,4,1
0.180380330930688,-0.153604148282931,-0.842395669645563,-3.4100310783331,4.21645605355764,0.898905995481993,1,1
2.0180281623943,2.51803910395614,-1.4996519555326,1.54636600971993,3.28912480214545,0.873760851058078,3,1
-0.283244470685038,-0.331686783599925,0.269299505617723,1.97697606270787,-0.0113039523184447,0.200566111775475,4,0
-0.145953780663439,-0.492692030148054,-0.92881025114763,0.700715593779485,2.17929210143885,0.13686142622502,5,1
-1.00186014334494,-0.90271870817485,-0.229055927916865,-1.62454281656408,-1.36718121120618,1.00298659871788,5,0
-0.395998633137216,0.51448822459711,-1.56945649236458,-2.08667804067339,0.602290455574786,3.04252070171719,3,0
-0.379398589372553,-0.220520920147411,-0.00418959075856779,-1.53419365690715,-0.222156776235945,0.586484011728317,1,0
-1.13683170014753,-1.00082039037186,-0.0925437769572791,-2.75769790723336,0.177984750743051,1.47358943513575,4,0
0.656353509845108,0.679737157698412,0.942808174926504,2.63290245120428,4.67511505462294,1.55183180413189,5,1
-0.456253639899548,-0.225457010568293,-0.66069714974436,-4.45052391461412,3.25187853832204,0.822210554922831,5,1
1.48917134460891,1.40826578807357,-1.43889551492213,0.63820280776534,-1.64311579473515,0.0202493180833783,4,0
0.502717821842184,0.677939553926319,0.783475163934861,-1.74255503974074,1.85383401823859,0.606549436692148,5,0
0.650364548657634,1.05436576372213,-0.96488583935904,-2.12661159887465,-0.992154860854597,0.62216835655272,1,0
-0.190247360315429,-0.168984243021263,-0.877313672366965,-0.643737897665493,2.20315224086403,1.45891946918311,3,0
-0.252488668662244,-0.20757888302755,-0.0102046050682543,-2.67542903040513,1.27554449925489,1.08837557689428,3,1
0.943422286281197,1.35704367508945,-2.15089700956782,-0.884213172196984,3.87060797267107,0.46173541340977,2,1
-2.56298677460251,-2.80339849176885,-0.521743143274782,-3.52571769396508,-0.547832403040561,0.723775802451273,4,0
-0.984818443712592,-1.42711869724436,0.952519090473113,1.70409515118234,3.84549230512011,0.792850027750147,4,1
1.8134205622948,1.49431512815724,0.20562990283819,2.43541876739464,0.49982471945244,0.022636148147285,5,0
-0.0125182165741182,0.0257981613626849,1.14193569549445,-0.0457663578361209,-0.518303928715984,1.84807638815584,3,0
-0.239120991691072,0.042159001009894,1.52779354603124,1.96111938720668,3.28252596806429,0.0828582379035652,1,1
0.253750508739681,0.642522171422657,-0.724237179486217,1.39454113193088,5.14657136586739,0.719113271641445,4,1
-0.544499680861228,-0.550750567897562,0.203140842930739,2.18283371309862,0.0137325313123707,1.10467532366039,5,0
-0.360418962501616,-0.376614330015981,0.967201070150142,1.53511581479408,4.33376772675001,0.493426085449755,5,1
1.17988040324457,1.46053532626379,-0.00379106334989757,0.655893913849146,0.236133817269984,1.70455590038029,1,0
-1.91566757096329,-1.48038662035352,-0.34798850333849,-3.51236637474962,-0.802257013320283,1.12951499126376,4,0
0.150112870887327,-0.0609040439692224,0.728442169577326,-2.51048952051108,4.33840935455783,0.148351801559329,3,1
0.298285872336548,0.286548793550936,-0.594048948473847,0.156944566168721,1.01579607385254,1.87143070428612,2,0
-2.86055893328317,-3.23088718315568,3.04464085042096,5.8203285889517,-1.64902382988306,0.111975724808872,4,0
1.2242959467845,0.85504621643146,-0.21863784606496,2.81594611498707,3.79193387854373,0.0783087136223912,1,1
-0.135897685242153,-0.427797248389556,1.06704353110913,-0.255395931492961,5.09080668805387,0.810758015098882,3,1
-0.690222039216669,-0.566389798794859,0.0370094941657155,2.14508823630745,0.445591788901659,0.913241582880628,1,0
0.88019769827437,0.556238485315127,0.136334824748894,0.415104323766001,-0.928119764309292,0.0730706611648202,5,0
-0.955336602254016,-1.12429351761599,-0.229176091144407,0.000789373651817804,3.03430435812022,0.57904780190438,2,1
-1.96084668517049,-2.10109785126155,-1.97755864574621,-3.94372487675992,-2.55389537842505,0.857604743870807,4,0
-1.39344255842476,-1.44792310379326,-0.591971274280679,-0.551138442296607,3.68733241867343,1.13953559748353,5,1
0.481906656324185,0.156902301106764,-1.29635097265377,-2.77932437851048,2.05286716491048,2.37443584377382,4,1
-0.141414329002309,0.193629810209937,-1.90430187031723,-3.31177347295594,0.452109817858743,1.79324956416132,2,0
0.102667727820625,0.0918659921472753,0.0636487240074037,0.956311728096517,2.75688140356484,1.68174211486223,4,1
-0.108787735404145,-0.325211006937052,0.939722554521986,-0.854863783514515,5.27378788133122,0.195526297565243,5,1
1.04933166929261,1.56993376683287,-0.175296782855063,-0.942617984377967,5.7118627740584,2.19695863673899,1,1
-3.3330337168208,-3.37735298546214,0.0740426562555864,0.12299342500964,2.46010119350085,0.466857510618865,3,1
1.04559573103919,1.37773912926481,-1.49384369619952,0.246530507157437,4.16430486830911,1.27540041874619,2,1
0.121444404013396,0.300134989134743,0.558414990685858,-0.397911837065188,4.17862034344264,0.484989573247731,2,1
-0.391978094022059,-0.304448590716161,-1.75405770974866,-2.75518014555065,4.07423661432216,0.510486649906841,4,1
0.36270937755475,0.837916037971753,-0.498186704927625,0.625826182901758,0.0638647165744819,0.483058212324977,3,0
-0.412098930210208,-0.791680494824593,-0.688288153674093,3.17499066893712,-0.021847714966624,0.0330928303301334,3,0
-0.530142090796807,-0.880485954729866,-0.406021515897275,-2.88585945808932,-2.40070426487159,0.150212660431862,2,0
-0.514292773444356,-0.844844026370839,-1.40097798070078,-3.40338914559262,1.50427963130989,0.755925238278134,5,0
0.866849820357044,1.19796777240112,0.0531318445774418,0.747628362200331,4.05646561158611,0.122790231835097,1,1
-1.68182237013001,-2.08477518937666,0.0657141110848928,0.216749054235207,-1.23729416358292,1.1484048856843,3,0
1.57155940550865,1.63362714080735,-0.706365433889741,0.312297855405969,5.18877024047402,1.78092563445027,4,1
-1.48609137941861,-1.25737646868193,-2.19878423404902,-0.721055608517202,3.60450782296363,0.165828688535839,5,1
1.7765516216562,2.24551968570976,0.161291679352913,-1.68781963158452,-0.0862721979575989,0.5304283243604,3,0
0.727263361362058,0.749862150901907,0.376314050238681,-0.552625493830703,1.13721572684187,0.610012023709714,4,0
-0.93671337915191,-0.862004857406475,-0.601472018403278,0.263631749985374,4.22553758101689,2.45305148313258,2,1
0.0746558060195495,0.463384278156308,1.18444521023352,-2.25340210917378,0.415991582355617,1.37197218738021,5,0
-0.298473375677861,-0.198942076891002,1.24058044180435,-0.963504619560878,0.791821016699377,1.01811850998075,3,0
-0.784084799742862,-0.977670759750636,0.875249065245398,-0.648954149428584,-1.26493513811016,0.160922622308135,2,0
0.891362343149567,0.510812141826432,0.423684606981862,1.04834119353298,2.09610348200428,0.533628668170422,2,0
0.405915571098306,0.247687831072009,0.481308844828424,-1.26322801300516,0.881326593874315,0.161222339607775,2,0
-0.516548971702553,-0.275197072418377,0.2886734403109,-0.782777014006197,4.88388987100476,0.154066229704767,3,1
0.277596038354829,0.100070869064171,-0.113040469978094,1.16695163966568,2.9782748530503,0.145463180818866,2,1
0.0261953212684406,-0.00315075281406223,-1.0033766678368,1.15324895700248,-1.09913201052984,1.56015533341597,5,0
-0.77183589241726,-1.01986272527065,1.01958274120189,2.67389975809172,3.66430166083662,2.30584083828936,4,1
0.465945990428461,0.362170701545684,-0.546431990976716,0.664022666873258,1.09456550655781,0.111816241405904,4,0
-0.162405848109199,-0.268857011928701,-1.28364110536643,-0.420966087869393,-0.209306754362689,0.416356008499861,2,0
0.869281435536623,0.583031531594222,0.876938129218219,1.68276159046479,3.12142080799326,0.695760272208916,5,1
-0.324935641905333,0.111196905571693,-0.280270259825939,-1.48139426347403,4.42731939817744,1.31005256618829,1,1
1.49928486490933,1.51837001278957,-1.80018950806387,-2.23148296335272,0.192994335905279,0.684632983058691,5,0
1.60045784594106,1.8031073554199,0.364659660394625,4.01731450013751,4.44690125692594,0.530416298191994,4,1
-1.15991591838145,-1.42756200255708,-1.84577908455663,0.306552504669254,2.70863884257533,0.0659247863841169,3,1
-1.87164269388425,-1.8307326373505,-0.604302806574236,1.33887026484056,2.84901368756291,0.220274923369288,1,1
-0.569468924582923,-0.879447368892762,0.213442725395734,-2.15658637786027,4.73964213268267,3.38060033304577,5,1
-0.692443332372814,-0.470209203907916,-0.143120482189285,-2.17785792716937,3.18574714673891,0.0648870756849647,2,1
-0.112143930574726,-0.571751863317208,0.522443832300673,1.57301239320004,2.92202429090264,2.76821249152038,5,1
-0.275449539589919,0.0763781605701487,0.395742359642409,1.486893043817,-1.12514745780575,0.630210781469941,2,0
0.0173869036526908,0.20078298329378,0.279538824433778,-0.179504510617485,4.43716924743873,0.798200577455473,4,1
-1.55518260142274,-1.63816321517892,-1.57065886280034,-1.26725700290906,3.55963995799921,0.00284150531521386,4,1
1.20776527249419,1.43088202115848,-1.15034578560053,-0.292110357633786,1.7770802891628,0.247739430051297,5,0
0.679313536463164,0.731424971830651,0.344056929782116,-1.12130071066893,-1.02059368943015,0.247771866880165,4,0
0.977592294175493,0.910791891306549,-0.171357192852051,0.0373751353083049,3.56805992941006,0.000672425828234486,4,1
-0.04486698046342,-0.534264046823036,-0.268940612410488,0.741507747616629,-0.763165903222521,0.345617056824267,4,0
-0.35734137198052,0.115877612225956,0.623432679814931,2.45923102951363,3.12137543011862,0.687638982664794,5,1
-0.206712219252648,0.231307635947778,-1.34656298162292,-2.38027827458817,-0.436113788923005,1.19589730161698,1,0
0.0788488167559641,-0.193797985055396,-0.815037906472038,-2.37438847441223,-1.01632922959468,1.18708541891993,1,0
0.592004149757881,0.702213957360123,-0.242930101703246,-0.52928419405538,5.18763903503871,0.2887102086097,2,1
1.00555361091785,1.42776534426497,0.283835943696915,-1.86365086362238,0.126163321340115,0.447164324112236,1,0
-0.553934238820967,-0.908436068210812,-2.08827253569595,-3.45877921765331,-1.18545685300046,0.555910551454872,4,0
-1.46083754878042,-1.19125090032875,-1.27149298545311,-0.435544747930261,3.82397677504798,0.350688812788576,5,1
1.64015700217677,1.7570962171859,-0.671151645450557,1.63889324568308,0.537531522904515,1.06618891279669,2,0
0.0342982896356656,-0.0463764352360093,-0.19628329823568,-1.07133400887751,0.160126341143213,0.345619671512395,2,0
0.408478344994391,0.249880791725743,-1.98177771079527,-3.88827111600679,5.29691234914526,1.16545991315962,2,1
0.184059867618833,0.0383977374718752,0.197065939627907,0.367469520694888,-0.484641578382166,0.458505453076214,3,0
-0.981923259765741,-0.665295025433676,-0.690647641406805,0.557855546688854,0.277336071077318,0.162705507595092,3,0
-0.320337555519855,-0.0872783576890933,-0.74784920377179,0.952038594140075,4.32530764853234,0.156768197193742,4,1
0.365538383993723,0.468748677307074,-0.483184797190369,-0.638778494079887,4.29638983395293,1.83900909117403,2,1
1.02064999960384,1.33867213143668,-1.28868412022408,-3.54299663686409,0.306053316542511,0.20427693582006,3,0
-0.774903930881183,-0.465685810929028,-2.30701199814516,-2.61025881079153,4.13665517211493,1.10657596583934,3,1
-0.101603651796562,-0.72419709998676,0.875000298301139,-0.181386989344074,0.805532553372361,1.14312375612081,3,0
-0.973076330199051,-1.4639354586911,-0.340795234365954,-1.80087845002057,3.44024432960744,3.5278477056025,4,1
-0.0358663291502892,-0.114591168016791,-1.97256752833601,-4.52883057454954,-0.973037373820651,0.0310650528408587,5,0
1.14615746705615,1.33602660983857,0.921429703991406,-0.70387660631202,4.12478224292853,2.09393805066559,4,1
1.24729089468733,1.25704600599353,-0.0720972876197994,3.13141543392934,3.93525392624919,0.718458272956311,2,1
0.626940426614655,0.688258053646036,-0.0551201458212948,-1.88644548980908,5.33592575040614,1.07960556070776,5,1
-0.951680433240069,-0.690729560461924,-1.15488964668434,-0.639906428998165,2.62375778292129,0.386833123397082,1,1
-0.065648035718644,0.0659255770136078,0.338999203594579,1.42401497397433,-0.872809989082023,1.25457841619374,4,0
-0.477772738398914,-0.296375652856892,1.41958774475864,-2.11200527426127,-0.677988033081141,1.23844558834554,4,0
-0.556376492109411,-0.779473142774113,-0.788784284789791,0.0638795461121824,-1.06263791581249,0.454705541651144,1,0
-0.388428265544344,-0.188251864086208,-1.13894145728171,-2.80341805107759,0.0192071294372574,1.37486999291451,3,0
-0.639676566601834,-0.833568600993363,-1.90066955242163,-2.04316968325565,2.4564015896832,0.556622432544827,4,1
1.35963908819231,1.22079901199009,0.199588488651552,-1.57502981594673,4.24439317320464,0.00557213819147283,2,1
-0.40096122456516,-0.39195234422367,-0.135358898991025,0.463410900408835,1.75179721538297,0.564672586508095,5,1
-0.112972163353382,-0.150246737256371,-0.689669980323823,-2.91580060833613,-0.181754607596362,0.541979557834566,3,0
-0.399818015067154,-0.789513979674825,0.257215859835399,1.74191455301416,0.361320317013688,0.228187813423574,3,0
-0.456002515699124,-0.259652820003104,0.68367495029469,2.05678376447607,0.437697196081057,0.73925305898757,3,0
0.149561807044613,0.593695166295849,1.23156122478659,1.35567519249697,4.92305543628618,0.726025519050828,5,1
